@relation django
@attribute fix numeric
@attribute ns numeric
@attribute nd numeric
@attribute nf numeric
@attribute entrophy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute ndev numeric
@attribute age numeric
@attribute nuc numeric
@attribute exp numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute contains_bug numeric
@data
0,2,2,4,1.505823,4,11,213.25,3,14.047263,41,829.5,1.024952,141,0
0,1,1,1,0,2,2,426,3,0.000475,18,832,2108.317073,142,0
1,1,1,1,0,1,1,1095,3,2.243692,22,833,1.445694,493,0
1,1,1,1,0,1,1,1095,3,0.007905,23,834,127.500732,494,0
0,1,1,1,0,3,0,434,3,11.430382,23,835,1.087486,143,0
0,1,1,1,0,3,3,515,3,2.424329,15,836,1.412485,495,0
0,1,1,1,0,23,26,426,3,2.710891,19,837,1.368882,144,0
1,2,2,2,0.485461,57,0,388,3,1.989132,17,838.5,1.251366,36,1
0,2,2,2,0.811278,7,1,779,3,6.667888,7,840.5,1.145647,37,1
1,2,2,2,0.942683,13,12,218,3,13.78827,8,842.5,1.054072,146,1
0,1,1,2,0.299133,253,11,211.5,3,0.109207,20,844.5,5.578454,148,0
1,1,1,1,0,4,4,415,3,0.001435,21,846,697.774194,149,0
1,1,1,1,0,1,1,250,3,0.15353,1,847,7.513381,150,0
0,1,1,1,0,1,1,51,3,0.836435,1,848,2.19555,38,0
1,1,1,1,0,0,5,250,3,0.6186,2,849,2.616555,151,0
1,2,3,6,2.098214,31,25,819.833333,3,2.765411,87,852.5,1.236533,154,0
0,1,1,1,0,4,4,741,3,19.109225,9,856,1.052331,155,0
0,1,1,1,0,110,101,741,3,0.03956,10,857,26.27794,156,0
0,1,1,1,0,1,2,488,1,27.887234,1,858,1.035859,501,1
0,1,1,1,0,6,0,66,1,11.31809,1,859,1.088354,39,0
0,1,1,1,0,7,0,72,1,0.002083,2,860,481,40,1
0,1,1,1,0,8,3,179,2,8.196389,5,861,1.122005,41,0
1,2,2,2,0.749595,12,2,820,3,0.096753,7,862.5,7.301295,42,1
0,1,1,1,0,36,99,158,2,22.085324,1,864,1.045279,503,0
0,1,1,1,0,0,95,95,2,0.001528,2,865,655.545455,504,0
0,1,1,2,0.309543,1,17,119.5,2,22.090093,2,866.5,1.033952,506,1
0,1,2,2,0.811278,4,4,604.5,3,0.087153,27,868.5,45.973789,508,1
0,1,1,1,0,25,27,203,2,7.311771,3,870,1.136766,509,1
0,1,1,1,0,1,1,138,2,22.119549,1,871,1.045209,510,1
0,1,1,2,0.764205,9,9,1120,3,0.185955,8,872.5,6.556581,512,1
0,1,1,2,0.831474,10,9,1120,3,0.022384,10,874.5,34.505688,514,0
1,1,1,1,0,1,1,779,3,0.276516,19,876,4.616425,157,0
0,1,1,2,0.831474,9,10,1120.5,3,0.004109,12,877.5,183.535211,516,0
1,1,1,2,0.353359,29,1,1.5,3,0.695336,6,879.5,1.719077,44,1
1,1,1,1,0,5,1,145,3,7.257998,12,881,1.137779,517,0
0,1,1,1,0,1,2,149,3,0.002512,13,882,399.156682,518,0
0,1,1,1,0,24,2,28,3,0.049838,1,883,21.065026,45,1
0,1,1,2,0.851481,42,41,1120,3,0.053947,14,884.5,14.902596,520,1
1,1,1,1,0,6,0,184,2,0.655799,6,886,2.524858,46,1
1,1,1,1,0,3,3,466,1,28.593252,1,887,1.034973,521,1
0,1,1,1,0,11,0,190,2,0.100417,7,123,10.958506,9,1
1,1,2,2,0.918296,2,1,132,2,3.328113,11,124.5,74.795254,11,1
1,2,3,4,0.999913,91,0,0,1,0,0,127.5,0,12,1
0,1,1,1,0,2,2,1095,3,0.739086,26,888,2.353023,522,0
1,1,4,5,2.155639,9,7,736.2,3,2.837289,61,891,1.138456,527,1
0,1,1,1,0,1,0,515,3,3.801007,16,894,1.263088,528,0
0,1,1,1,0,146,0,0,1,0,0,895,0,158,0
1,1,1,1,0,21,1,146,1,0.003519,1,896,285.210526,159,0
1,1,1,1,0,1,1,166,1,0.000405,2,897,2469.571429,160,0
0,1,1,1,0,5,0,420,3,4.912789,23,898,1.20355,161,0
0,1,1,1,0,3,0,166,1,0.021956,3,899,46.545598,162,0
1,1,1,1,0,1,0,183,2,19.115359,6,900,1.052314,529,1
1,2,2,2,0.918296,2,1,270.5,3,4.593391,30,901.5,1.115701,163,1
1,1,1,2,0.998846,20,5,176.5,2,9.593328,12,903.5,1.052168,532,1
0,1,1,1,0,7,9,95,2,4.998345,7,905,1.200066,533,1
0,1,1,1,0,25,10,425,3,0.807743,24,906,2.238017,164,0
1,1,1,1,0,4,4,779,3,1.513356,20,907,1.660783,165,0
1,1,1,1,0,46,24,45,1,1.000532,1,130,1.999468,13,1
0,1,1,1,0,4,0,95,2,14.027199,19,908,1.07129,166,0
0,2,4,4,1.481665,92,5,213.75,3,6.011157,14,910.5,1.065693,48,1
0,1,1,1,0,0,1,51,1,20.471551,4,913,1.048848,536,0
0,1,3,3,1.211325,47,47,435,3,6.340579,27,915,1.412412,539,1
1,1,1,1,0,3,3,194,3,17.685116,2,131,1.056545,48,1
0,1,1,1,0,3,1,779,3,2.378079,21,132,1.420508,57,0
1,1,1,1,0,3,1,148,3,4.799097,14,917,1.208373,540,1
1,1,1,1,0,1,3,150,3,0.03544,15,918,29.216852,541,1
1,1,1,1,0,14,14,747,3,12.203785,3,919,1.081942,542,1
1,1,1,1,0,8,0,679,3,3.22853,9,920,1.309738,543,1
1,1,1,1,0,1,1,516,3,2.880405,18,921,1.347173,544,1
1,1,1,1,0,2,2,245,3,5.523704,3,922,1.181038,167,0
0,1,1,1,0,12,9,440,3,3.510301,25,923,1.284876,168,0
0,1,1,1,0,4,1,443,3,0.00228,26,924,439.57868,169,0
0,1,1,1,0,1,0,1562,3,4.383113,10,925,1.228148,545,0
1,1,2,2,0.503258,59,4,315.5,3,6.213131,42,926.5,1.080979,547,1
1,1,1,1,0,0,2,570,3,0.40434,20,928,3.473164,548,0
1,2,2,2,0.918296,9,0,368.5,3,2.395706,25,929.5,20.660714,170,0
1,1,1,1,0,11,0,158,3,3.839873,4,931,1.260425,49,0
1,1,1,1,0,14,6,1563,3,0.469549,11,932,3.129705,550,1
1,1,1,1,0,2,2,781,3,1.628877,22,933,1.61392,171,0
0,1,1,1,0,7,0,571,3,0.149931,22,934,7.669755,551,0
0,1,1,1,0,1,1,1571,3,0.168819,12,935,6.923488,552,0
0,1,1,2,0.918296,6,6,161.5,3,4.398194,15,936.5,1.156349,554,1
0,1,1,1,0,5,0,39,3,24.849757,9,938,1.040242,555,1
0,1,1,1,0,0,3,104,1,33.973565,1,939,1.029435,556,0
1,1,1,1,0,1,1,62,1,31.991887,2,940,1.031258,557,0
1,1,3,3,1.334556,58,13,605.666667,3,12.156134,39,134,1.031628,51,1
0,1,1,1,0,7,5,712,3,0.013461,11,941,75.290628,558,0
1,2,9,13,3.140778,179,152,143.846154,3,14.580553,84,948,1.011886,172,1
0,1,1,1,0,1,0,161,3,0.005567,8,955,180.62578,571,0
1,1,1,1,0,1,1,53,3,0.014676,4,956,69.138801,572,0
1,1,1,1,0,1,1,46,3,0.015856,2,957,64.065693,573,0
1,1,1,1,0,1,1,322,3,8.263843,5,958,1.121009,173,0
0,1,1,1,0,155,0,0,1,0,0,959,0,174,0
0,1,1,1,0,12,0,155,1,0.003935,1,960,255.117647,175,0
1,1,1,1,0,1,0,17,1,31.64515,5,961,1.0316,574,1
0,1,1,1,0,2,2,437,3,6.718426,26,962,1.148844,176,0
1,1,1,1,0,1,1,322,3,0.738044,6,963,2.354933,177,0
1,1,1,1,0,6,0,121,3,0.965833,5,964,2.035375,575,1
1,1,1,1,0,1,1,714,3,1.179664,12,965,1.847699,576,0
0,1,1,1,0,9,1,135,2,12.077477,3,966,1.082799,577,1
0,1,1,1,0,1,1,143,2,0.000972,4,967,1029.571429,578,1
0,1,1,2,0.146094,95,1,87.5,3,1.266348,5,968.5,1.394836,179,0
0,1,1,1,0,4,2,94,3,0.001238,1,970,808.476636,180,0
0,1,1,1,0,5,0,175,3,0.026481,6,971,38.762238,181,0
0,1,1,1,0,3,0,69,3,1.743866,1,972,1.573439,579,1
0,1,1,1,0,6,9,400,3,16.1025,3,97,1.062102,8,0
1,1,1,1,0,3,2,466,1,8.97147,2,973,1.111464,580,1
1,2,4,4,1.818225,30,11,379.25,3,4.545556,57,975.5,1.110815,182,1
1,1,1,1,0,8,0,51,1,21.263449,1,978,1.047029,50,0
1,1,3,5,2.162506,21,3,421.8,3,11.97238,54,981,1.033019,588,0
1,1,1,1,0,2,2,437,3,4.141944,27,984,1.241432,183,0
1,1,1,1,0,3,2,446,3,6.588657,27,985,1.151776,184,0
1,1,1,1,0,2,0,447,3,0.000787,28,986,1271.588235,185,0
0,1,1,2,0.970951,1,4,86.5,3,5.439815,4,987.5,1.119788,590,0
1,1,1,1,0,1,1,465,3,28.883669,2,989,1.034622,186,0
1,1,1,1,0,1,1,1112,3,7.089572,29,136,1.141052,52,1
0,1,1,1,0,2,2,143,2,7.023866,5,990,1.142372,591,1
1,3,11,36,4.163032,957,721,269.638889,3,15.460485,310,1008.5,1.006212,67,1
0,1,1,1,0,12,9,583,3,0.218611,25,1027,5.574333,604,1
1,1,1,1,0,13,7,435,3,0.278472,29,1028,4.591022,194,0
1,1,1,1,0,1,1,751,3,0.279942,24,1029,4.572167,195,0
0,1,1,1,0,0,3,49,3,0.281898,3,1030,4.547381,68,0
0,1,1,1,0,2,1,77,3,0.283252,1,1031,4.530421,69,0
0,1,1,1,0,519,321,751,3,0.537894,25,1032,2.859104,196,0
1,1,1,1,0,4,4,949,3,0.004549,26,1033,220.847328,197,0
1,1,1,1,0,2,2,949,3,0.000417,27,1034,2401,198,0
1,1,1,1,0,1,1,949,3,0.000428,28,1035,2336.135135,199,0
0,1,1,1,0,76,0,949,3,0.017477,29,1036,58.218543,200,0
1,1,1,1,0,2,2,1025,3,0.003843,30,1037,261.240964,201,0
1,1,1,1,0,2,2,1025,3,0.000729,31,1038,1372.428571,202,0
1,1,1,1,0,2,2,1025,3,0.000984,32,1039,1017.470588,203,0
1,1,1,1,0,1,1,1025,3,0.001238,33,1040,808.476636,204,0
1,1,1,1,0,1,2,1112,3,0.930972,31,1041,2.074146,605,1
1,1,1,1,0,2,2,1631,3,3.696921,15,1042,1.270495,606,1
1,1,1,1,0,5,1,1631,3,0.048333,16,1043,21.689655,607,0
1,1,2,2,1,2,2,1373,3,1.410359,49,1044.5,156.572943,609,1
1,1,1,1,0,2,2,447,3,3.903981,30,1046,1.256149,205,0
1,2,2,2,0.947877,86,45,478,3,21.465608,5,1047.5,1.045325,70,1
1,1,1,1,0,1,1,643,3,10.017083,4,1049,1.099829,611,1
0,1,1,1,0,13,0,750,3,19.971481,11,1050,1.050071,206,0
1,1,1,1,0,2,2,1111,3,1.009688,33,1051,1.990405,612,1
0,1,1,1,0,41,39,363,3,4.945625,8,1052,1.202199,613,1
1,1,1,1,0,1,1,1635,3,1.981123,18,1053,1.504764,614,1
1,1,4,4,1.921928,5,5,132.5,3,27.248669,14,1055.5,1.070292,618,0
1,1,1,1,0,5,4,467,1,12.073623,3,1058,1.082825,619,1
1,1,1,1,0,1,1,468,1,0.001343,4,1059,745.827586,620,1
0,1,1,1,0,5,11,179,3,40.917326,4,1060,1.02444,207,0
0,1,1,1,0,160,0,0,1,0,0,1061,0,208,0
0,1,1,1,0,16,16,160,1,0.021134,1,1062,48.316539,209,0
0,1,1,1,0,3,0,1025,3,5.29235,34,1063,1.188952,210,0
1,2,2,2,0.479832,34,24,360.5,3,12.180862,4,1064.5,1.043098,71,1
0,1,1,1,0,11,13,763,3,2.182488,12,1066,1.458193,211,0
1,1,1,1,0,1,1,468,1,0.399769,5,1067,3.501448,622,1
1,1,1,1,0,2,0,365,3,1.231655,9,1068,1.811916,623,0
0,1,1,1,0,8,8,220,1,44.938437,4,1069,1.022253,624,0
0,1,1,1,0,312,0,0,1,0,0,1070,0,212,0
1,1,1,1,0,3,5,312,1,0.001331,1,1071,752.304348,213,0
0,1,1,1,0,17,0,353,3,6.956076,27,1072,1.143759,214,0
0,1,1,1,0,5,0,370,3,0.001921,28,1073,521.481928,215,0
1,1,1,1,0,6,0,441,3,6.685521,30,1074,1.149577,216,0
1,1,1,1,0,3,1,761,3,0.859606,13,1075,2.163323,217,0
1,1,1,1,0,39,39,255,1,50.905451,1,1076,1.019644,625,1
1,1,1,1,0,6,5,1635,3,2.008414,19,1077,1.497905,626,1
0,1,1,1,0,4,1,415,3,24.85912,22,1078,1.040227,218,0
0,1,1,1,0,5,0,245,3,18.569329,4,1079,1.053852,219,0
1,1,1,1,0,4,2,1636,3,0.059363,20,1080,17.845389,627,1
1,1,1,1,0,6,6,304,3,7.807801,15,1081,1.128077,220,0
1,1,1,1,0,1,1,120,3,13.874838,25,1082,1.072073,628,1
1,2,2,2,0.936667,34,34,389,3,10.73691,34,1083.5,1.089098,221,0
0,1,1,1,0,3,3,586,3,0.001505,27,1085,665.615385,630,1
1,1,1,1,0,18,4,586,3,0.00691,28,1086,145.723618,631,1
1,1,1,1,0,1,1,465,3,7.827153,4,1087,1.12776,222,0
1,1,1,1,0,17,17,110,1,51.725891,1,1088,1.019333,632,1
1,1,1,1,0,9,9,192,3,0.027488,9,1089,37.378947,223,0
1,2,3,3,1.031601,29,11,209.333333,3,4.741956,10,1091,1.080102,224,1
0,1,1,1,0,5,0,58,3,7.906875,3,1093,1.126472,72,0
1,1,3,5,2.217022,12,2,439,3,11.186854,66,1096,1.033434,639,0
0,1,1,1,0,4,1,173,3,2.178264,5,1099,1.459081,225,0
0,1,1,1,0,2,0,600,3,0.175347,29,1100,6.70297,640,0
1,1,1,1,0,11,8,115,3,25.130729,5,1101,1.039792,641,1
1,1,1,1,0,1,0,22,2,47.822488,4,1102,1.020911,8,1
1,1,1,1,0,1,0,5,1,49.807269,1,1103,1.020077,642,1
1,1,1,1,0,1,1,304,3,2.006701,16,1104,1.49833,226,0
0,1,1,1,0,2,0,602,3,2.676007,30,1105,1.373691,643,0
0,1,1,2,0.185633,279,4,381.5,3,2.013819,14,1106.5,1.248284,228,0
0,1,1,1,0,7,3,275,3,0.015949,1,1108,63.699565,229,0
0,1,1,1,0,355,0,279,3,0.103229,2,1109,10.687185,230,0
1,1,1,1,0,10,9,634,3,0.003796,3,1110,264.414634,231,0
1,1,1,1,0,9,6,635,3,0.00125,4,1111,801,232,0
0,1,1,1,0,85,11,638,3,0.019572,5,1112,52.094027,233,0
1,1,1,1,0,3,2,712,3,0.00125,6,1113,801,234,0
1,1,1,1,0,2,2,713,3,0.396019,7,1114,3.525134,235,0
1,1,1,1,0,2,2,713,3,0.370035,8,1115,3.702449,236,0
0,1,1,1,0,10,6,604,3,1.298843,31,1116,1.769916,644,0
1,1,1,1,0,1,1,176,3,8.742836,6,1117,1.114379,237,0
1,2,2,2,1,5,1,365.5,3,10.541667,6,1118.5,1.071146,73,1
1,1,1,1,0,1,1,149,1,46.901019,2,1120,1.021321,646,1
1,1,1,1,0,39,0,133,3,27.185868,11,1121,1.036784,647,1
1,1,2,2,0.448864,0,32,440,3,52.167124,4,1122.5,1.012846,649,0
0,1,1,1,0,4,4,92,3,0.002083,4,1124,481,650,1
1,1,2,2,0.970951,5,5,865,3,26.277894,25,1125.5,1.05809,652,1
1,1,2,2,0.985228,4,3,92,3,42.481302,11,1127.5,1.023679,654,1
1,1,1,1,0,4,1,149,1,3.097014,3,1129,1.322892,655,1
0,1,1,1,0,10,8,146,1,54.97544,11,1130,1.01819,238,0
1,1,1,1,0,5,1,730,3,20.752269,14,137,1.048188,53,1
1,1,1,1,0,2,1,492,3,6.325139,4,1131,1.158099,656,1
0,1,1,1,0,1,1,38,1,58.379942,7,1132,1.017129,657,1
1,1,1,1,0,42,28,202,2,39.296829,9,1133,1.025447,74,0
1,1,1,1,0,5,3,188,3,16.192396,13,1134,1.061757,658,0
0,1,1,1,0,13,0,64,3,25.097847,5,1135,1.039844,75,0
0,1,1,1,0,10,2,1028,3,19.017199,35,1136,1.052584,239,0
0,1,1,1,0,14,2,608,3,13.190104,32,1137,1.075814,659,0
0,1,1,1,0,6,5,375,3,18.218472,29,1138,1.054889,240,0
0,1,1,1,0,17,0,376,3,0.008657,30,1139,116.508021,241,0
0,1,1,1,0,10,0,393,3,0.00412,31,1140,243.696629,242,0
1,1,1,1,0,7,5,1111,3,20.446481,34,1141,1.048908,660,1
0,1,1,1,0,9,0,38,1,3.761215,8,1142,1.265872,661,1
0,1,1,1,0,5,3,47,1,0.037164,9,1143,27.907505,662,1
1,1,1,1,0,3,3,49,1,0.141354,10,1144,8.074429,663,0
0,1,1,1,0,8,18,109,1,68.50294,2,1145,1.014598,664,0
0,1,1,1,0,5,11,53,3,36.252199,5,1146,1.027585,665,0
0,1,1,1,0,24,55,345,3,47.332836,7,1147,1.021127,666,0
0,1,1,3,1.458527,16,51,154.333333,3,35.459988,13,1149,1.022819,669,0
1,1,1,1,0,1,0,23,2,17.815567,5,1151,1.056131,9,0
0,1,1,1,0,14,0,459,1,47.965266,7,1152,1.020848,670,1
0,1,1,2,0.978449,19,10,95.5,1,36.141181,12,1153.5,1.702256,672,1
0,1,4,6,2.372627,30,30,148,3,0.709252,33,1157.5,1.579168,678,1
1,1,1,1,0,3,13,468,1,21.909468,6,1161,1.045642,679,1
0,1,1,1,0,0,1,72,3,31.209502,3,1162,1.032042,680,0
1,2,2,2,0.970951,10,0,274.5,3,20.23463,9,1163.5,1.037065,243,1
0,2,3,4,1.429911,13,1,103,3,18.30136,19,1166.5,1.024125,244,1
1,1,3,3,1.246705,12,9,503.666667,3,3.986485,52,1170,1.101709,687,1
1,1,1,2,0.981941,19,0,614.5,3,5.202772,10,1172.5,1.098353,689,1
1,1,1,1,0,4,2,232,3,0.482535,8,1174,3.07239,690,1
0,1,1,1,0,16,2,45,1,1.27985,12,1175,1.781342,691,1
0,1,1,1,0,8,19,1113,3,0.834722,36,1176,2.198003,692,1
0,1,1,1,0,3,6,70,1,70.197824,2,1177,1.014245,693,1
0,1,1,1,0,3,7,34,1,70.201574,2,1178,1.014245,694,0
0,1,1,1,0,6,1,30,1,0.007234,3,1179,139.24,695,0
0,1,1,3,1.352918,62,40,324,3,20.536088,45,1181,1.031037,247,0
1,1,1,1,0,1,1,465,3,0.000729,24,1183,1372.428571,248,0
1,1,1,1,0,1,1,157,3,21.869097,18,1184,1.045727,696,0
0,1,1,1,0,2,0,763,3,18.750394,15,1185,1.053332,249,0
1,2,3,3,1.148736,27,11,768,3,16.267593,60,1187,1.084035,76,1
1,1,1,1,0,86,0,0,1,0,0,138,0,54,1
1,1,2,2,0.994863,61,22,41.5,3,62.857431,4,1189.5,1.011038,700,1
0,1,1,1,0,5,0,618,3,0.063553,34,1191,16.734839,701,1
0,1,2,2,0.936454,230,11,127.5,2,11.934647,2,139.5,1.041895,56,1
1,1,1,1,0,10,0,1637,3,0.087569,24,1192,12.419508,702,1
0,1,1,1,0,243,14,364,3,30.955567,18,1193,1.032304,250,0
1,1,1,1,0,9,9,593,3,0.003877,19,1194,258.910448,251,0
1,1,1,1,0,9,9,593,3,0.001215,20,1195,823.857143,252,0
1,1,1,1,0,2,2,593,3,0.001863,21,1196,537.645963,253,0
0,2,3,5,1.650562,139,6,300,3,12.146162,81,143,1.034432,59,1
1,1,1,1,0,2,1,1102,3,2.02456,37,1197,1.493934,703,0
1,1,1,1,0,1,1,157,3,1.374572,19,1198,1.727499,704,1
1,1,1,2,0.591673,11,10,560.5,3,0.216053,40,146.5,4.471367,61,1
0,1,1,1,0,12,0,168,3,31.256238,1,1199,1.031994,77,0
1,1,1,1,0,1,1,1647,3,0.352488,25,1200,3.836973,705,0
0,1,1,1,0,9,7,1647,3,0.006042,26,1201,166.517241,706,0
1,1,1,1,0,22,11,466,3,0.391713,5,148,3.55289,62,1
1,1,1,1,0,1,1,86,1,0.787361,1,149,2.270065,63,1
1,1,1,1,0,1,0,477,3,0.160799,6,150,7.218959,64,0
1,1,1,1,0,1,1,767,3,4.064387,3,1202,1.24604,707,1
1,1,1,1,0,2,2,447,3,28.29515,31,1203,1.035342,254,0
1,2,2,2,0.286397,28,12,83.5,3,57.306505,12,1204.5,1.014944,255,1
1,1,1,1,0,3,3,186,3,1.265023,8,1206,1.790499,256,0
1,1,1,1,0,1,1,50,1,46.019907,5,1207,1.02173,709,0
1,1,2,2,0.970951,7,3,109,3,39.301169,13,151.5,1.114757,66,1
1,2,2,2,0.721928,15,0,280,3,4.383443,13,1208.5,1.178071,257,1
1,1,2,2,0.845351,7,4,327,3,2.30338,21,153.5,397.438811,68,1
1,1,3,5,1.763358,10,7,382.6,3,10.990083,93,1212,1.099295,715,1
1,1,1,1,0,1,1,1103,3,3.202674,38,1215,1.312239,716,0
1,2,2,2,0.811278,31,17,199,3,12.051788,6,1216.5,1.096974,78,1
1,1,1,1,0,5,3,38,3,43.787465,2,155,1.022838,69,1
1,1,1,1,0,7,2,157,3,0.378241,3,156,3.643819,70,1
1,1,1,1,0,4,0,93,3,2.378391,9,157,1.420452,71,1
1,1,1,1,0,1,1,97,3,0.062928,10,1218,16.891116,718,0
0,1,1,1,0,1,0,36,1,69.998067,4,158,1.014286,5,0
0,1,1,1,0,3,2,20,3,15.57103,3,1219,1.064222,719,1
0,1,1,1,0,2,2,148,1,15.033889,12,1220,1.066516,258,0
1,1,1,1,0,1,1,1103,3,0.802118,39,159,2.246699,72,0
1,1,1,1,0,3,3,60,2,73.001204,1,160,1.013698,73,0
1,1,1,3,1.481863,21,12,188.666667,3,47.066435,17,162,1.012171,76,1
1,1,1,1,0,12,1,656,3,1.01,38,164,1.990099,77,0
1,3,3,3,1.530125,15,0,594.333333,3,12.38201,26,166,1.028863,14,1
0,1,1,1,0,10,16,667,3,0.013796,39,1221,73.483221,720,0
1,1,1,1,0,23,2,1036,3,10.466713,36,168,1.095541,61,0
1,1,1,1,0,6,1,136,1,79.522604,1,169,1.012575,79,1
1,1,1,1,0,2,2,465,3,6.740914,25,1222,1.148348,259,0
1,1,1,1,0,1,1,593,3,4.778854,22,1223,1.209255,260,0
1,1,1,1,0,6,6,447,3,3.543056,32,1224,1.282242,261,0
0,1,1,1,0,90,0,0,1,0,0,1225,0,262,0
0,1,1,1,0,2,2,90,1,0.002002,1,1226,500.421965,263,0
0,1,1,1,0,1,1,90,1,0.0011,2,1227,910.473684,264,0
1,1,1,1,0,1,1,713,3,27.669606,9,1228,1.036141,265,0
1,1,1,1,0,1,1,90,1,3.715313,3,1229,1.269156,266,0
0,1,1,1,0,1,1,176,3,7.063507,13,170,1.141573,80,1
0,1,1,1,0,5,0,593,3,5.255914,23,1230,1.190262,267,0
0,1,2,2,0.405977,19,18,136.5,3,17.196933,18,1231.5,1.421164,722,1
0,1,1,1,0,23,10,661,3,6.082535,40,1233,1.164405,723,0
1,1,1,1,0,1,1,1103,3,6.136956,40,1234,1.162947,724,0
1,1,6,9,2.977383,22,16,250.111111,3,29.726118,62,1239,1.955321,733,1
0,1,1,1,0,6,6,674,3,0.533808,41,1244,2.873333,734,1
0,1,1,1,0,4,1,740,3,7.648843,16,1245,1.130739,735,1
1,1,1,1,0,8,5,1649,3,10.444537,27,1246,1.095744,736,1
1,2,2,2,0.863121,14,0,163,3,10.80478,38,1247.5,1.069414,268,0
0,1,1,1,0,5,2,210,3,0.003356,12,1249,298.931034,269,0
1,1,1,1,0,3,3,213,3,0.001921,13,1250,521.481928,270,0
1,1,1,1,0,3,2,743,3,1.372211,17,1251,1.728751,738,0
1,1,1,1,0,1,1,1103,3,2.772002,41,1252,1.36075,739,0
1,1,1,1,0,2,2,216,2,19.818403,10,1253,1.050458,79,0
1,1,1,1,0,27,1,156,3,9.910856,21,1254,1.100899,740,1
0,1,1,1,0,22,0,0,1,0,0,1255,0,741,1
0,1,1,1,0,155,0,0,1,0,0,1256,0,742,1
0,1,2,2,0.99403,39,38,77.5,1,0.027286,1,1257.5,19.324496,744,1
1,2,3,9,2.343792,297,153,62.777778,3,7.985514,21,1263,1.139503,272,1
1,1,1,1,0,3,0,181,3,2.9411,16,1268,1.340009,752,1
1,1,1,1,0,1,1,298,3,0.005116,10,1269,196.475113,273,0
1,1,1,1,0,1,1,298,3,0.000394,11,1270,2542.176471,274,0
0,1,1,1,0,59,45,172,3,0.009606,3,1271,105.096386,275,0
1,1,1,1,0,4,0,22,1,1.671771,1,1272,1.598168,753,1
1,1,2,2,0.244765,34,40,274,3,7.718032,10,1273.5,1.06838,755,0
1,1,1,1,0,10,8,1057,3,10.007373,37,1275,1.099926,276,0
0,1,1,1,0,4,0,674,3,4.239132,42,1276,1.235897,756,1
1,1,1,1,0,1,0,120,3,10.876597,7,171,1.091941,81,0
0,1,1,1,0,3,2,598,3,4.896759,24,1277,1.204217,277,0
0,2,2,2,1,4,0,221.5,3,27.013999,15,172.5,142.185725,62,1
0,1,1,1,0,2,1,397,3,52.973657,4,98,1.018877,9,0
1,1,1,1,0,5,5,324,3,0.083229,8,1278,13.015019,278,0
1,1,1,1,0,2,2,1059,3,1.189213,38,1279,1.840892,279,0
0,1,1,1,0,3,0,148,1,12.330417,13,1280,1.0811,280,0
1,2,4,6,1.660762,68,0,519.5,3,6.732533,107,1283.5,1.079133,281,1
1,1,1,1,0,1,0,1093,3,0.00191,40,1287,524.636364,282,0
0,1,1,1,0,4,8,99,2,61.766991,20,1288,1.01619,283,0
0,1,1,1,0,243,0,0,1,0,0,1289,0,284,0
0,1,1,1,0,4,4,243,1,0.003137,1,1290,319.819188,285,0
0,1,1,1,0,2,1,243,1,0.000926,2,1291,1081,286,0
1,1,3,4,1.456802,17,5,150.25,3,17.048498,66,1293.5,1.060242,765,1
1,2,2,2,0.353359,50,40,613.5,3,17.6632,24,1296.5,1.037794,287,1
1,1,1,1,0,3,3,244,1,0.438796,3,1298,3.278962,288,0
1,1,1,1,0,1,1,244,1,0.000729,4,1299,1372.428571,289,0
1,1,1,1,0,2,2,773,3,0.468252,18,1300,3.135601,290,0
0,1,1,1,0,1,1,244,1,0.039954,5,1301,26.028969,291,0
0,1,1,1,0,1,0,464,3,0.617234,8,174,2.620132,83,1
1,3,10,25,3.126407,1970,1989,206.08,3,14.861592,137,1314,1.632244,80,1
0,1,1,1,0,1,0,465,3,0.001424,1,1327,703.439024,786,1
1,1,3,4,1.372423,80,3,92.25,3,0.24013,20,1329.5,2.157401,790,1
0,1,1,1,0,6,3,260,3,0.096123,7,1332,11.403371,81,0
1,1,1,1,0,2,2,206,3,0.004873,2,1333,206.225653,791,0
0,1,1,1,0,213,164,164,1,91.117014,1,1334,1.010975,10,1
1,1,1,1,0,2,1,1652,3,8.376528,28,1335,1.119381,792,0
1,1,3,3,0.465142,160,7,79.333333,3,0.349379,30,1337,4.096747,795,1
1,2,3,3,1.538687,36,3,118.333333,3,18.327045,13,1340,1.020381,297,1
1,1,1,1,0,1,1,1094,3,4.642477,41,1342,1.215402,298,0
0,1,1,1,0,0,34,34,1,92.701042,1,1343,1.010787,798,0
0,1,1,1,0,4,4,25,3,2.146644,1,1344,1.465844,799,1
1,1,1,1,0,1,1,22,3,2.164074,2,1345,1.462091,800,1
0,1,1,1,0,6,0,244,1,2.477245,6,1346,1.403674,299,0
1,1,3,3,0.884997,36,0,79.333333,3,1.361373,32,1348,1.326468,803,1
0,1,1,1,0,47,2,713,3,2.28478,11,1350,1.437679,300,0
0,1,1,1,0,1,1,194,3,0.08265,21,1351,13.099146,804,0
0,1,1,1,0,517,0,0,1,0,0,1352,0,301,0
1,1,1,1,0,9,5,517,1,0.004201,1,1353,239.016529,302,0
0,1,1,1,0,5,0,213,3,10.81662,14,1354,1.09245,303,0
1,1,1,1,0,1,1,521,1,0.34853,2,1355,3.869193,304,0
