@relation nova
@attribute fix numeric
@attribute ns numeric
@attribute nd numeric
@attribute nf numeric
@attribute entrophy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute ndev numeric
@attribute age numeric
@attribute nuc numeric
@attribute exp numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute contains_bug numeric
@data
1,1,1,1,0,5,1,201,9,6.550961,12,5,1.152649,5,1
0,1,2,2,0.896038,16,0,289,10,0.242008,37,1954.5,4.103079,130,1
0,1,1,2,0.918296,1,5,49,9,0.10162,4,0.5,2.960137,1,1
0,1,3,3,1.320924,22,3,228,10,1.757751,54,1957,7.67845,133,1
1,1,1,1,0,2,3,10,7,12.250602,7,489,1.081629,17,0
0,1,1,1,0,2,0,232,10,0.768484,18,89,2.301264,20,0
0,1,1,1,0,5,1,27,9,0.353808,3,90,3.826393,0,0
0,1,1,1,0,5,6,40,7,12.631458,6,91,1.079167,1,0
0,1,1,24,3.106877,0,776,33.208333,7,22.119239,103,103.5,1.00839,88,0
0,1,1,1,0,2,1,619,10,6.993819,33,490,1.142983,380,1
0,1,1,1,0,9,0,31,9,0.478831,4,116,3.088419,2,0
1,1,1,1,0,1,1,707,10,0.931157,62,0,0,0,1
0,1,3,3,1.105014,8,11,415,10,1.027928,33,246,1.598304,141,0
1,1,1,1,0,2,2,707,10,0.177627,63,491,6.629765,381,1
0,1,1,2,0.803716,13,40,20,10,0.138721,5,51.5,4.604355,4,1
0,1,1,1,0,5,0,0,1,0,0,53,0,5,0
0,1,1,1,0,0,0,13,10,0.002812,1,54,356.555556,6,0
0,2,4,4,1.400924,0,25,6.25,9,46.032514,5,56.5,1.198559,2,0
0,1,1,2,0.929364,20,9,21.5,11,1.742263,9,59.5,1.302265,9,1
0,3,6,6,0,18,1,0.833333,1,0.001462,1,63.5,76.656113,23,0
0,2,4,4,1.400924,25,0,0,9,0.068299,9,68.5,8.625826,7,0
0,1,1,1,0,0,1,22,1,0.063449,2,71,16.760671,12,0
0,1,1,1,0,2,0,795,10,0.284306,9,492,4.517342,382,0
0,1,1,1,0,6,2,707,10,0.222998,64,493,5.484351,383,0
1,1,1,1,0,4,3,198,7,1.481285,15,494,1.67509,384,1
0,1,1,1,0,15,14,255,7,11.81662,19,1959,1.084627,134,1
0,2,2,2,0.918296,3,3,123,11,2.019589,9,72.5,1.262902,13,0
0,1,2,3,1.581031,14,5,496,10,3.854066,21,496,1.238392,387,0
1,1,2,3,1.295462,7,3,386,10,0.633877,92,249,1.84994,144,0
0,1,1,1,0,1,1,256,7,0.182975,20,498,6.465241,388,0
0,1,2,2,0.873981,20,14,469,10,1.020203,31,499.5,6.979055,390,0
0,1,2,2,0.633291,78,16,226,10,0.11662,29,251.5,7.431123,146,0
0,1,1,3,0.568996,20,0,22.333333,12,0.970313,14,75,1.405757,16,1
1,1,1,1,0,6,7,62,12,0.060637,10,77,17.491697,17,1
0,1,2,2,0.847862,20,31,257,10,0.109468,31,253.5,7.851343,148,0
0,2,7,11,3.253583,39,31,343.636364,12,1.589268,203,46,1.772054,47,1
0,1,1,1,0,4,4,714,12,0.016169,67,52,62.846815,48,0
1,1,1,1,0,2,4,793,12,0.23838,13,501,5.194989,391,0
0,1,2,2,1,2,2,471,12,0.230197,35,502.5,21.388977,393,0
0,1,1,1,0,7,0,127,12,0.340255,12,53,3.938975,49,0
0,2,3,6,1.324794,233,7,38.666667,12,2.001572,35,48.5,1.292833,5,1
0,1,1,1,0,0,7,94,12,0.008588,1,52,117.442048,35,0
1,2,4,4,1.842371,7,7,93.5,12,7.22728,35,20.5,1.048089,20,0
1,1,1,1,0,1,3,98,7,14.02662,10,504,1.071293,394,1
0,1,1,1,0,2,2,142,9,6.463218,9,505,1.154722,395,1
0,1,1,1,0,7,3,306,10,1.025648,17,255,1.974993,149,0
0,1,2,2,0.56651,10,5,196,10,6.687454,11,506.5,1.092041,397,1
0,1,2,2,1,4,6,198.5,10,0.722442,13,508.5,2.038145,399,0
0,2,2,2,0.954434,3,5,160.5,10,9.414479,23,510.5,1.071981,400,0
1,2,4,4,0.833596,44,65,201.75,12,1.724355,36,24.5,1.328363,23,1
0,1,1,1,0,0,14,356,12,0.033692,6,27,30.680522,24,0
0,1,1,1,0,1,0,15,9,3.955683,2,28,1.252801,1,0
0,1,1,1,0,6,2,342,12,0.028681,7,29,35.866828,25,0
1,1,3,4,1.847332,32,20,322.25,12,0.9243,37,513.5,1.382602,404,1
0,1,1,1,0,3,1,795,12,0.011458,16,516,88.272727,405,0
1,1,1,1,0,2,1,142,9,0.961586,10,517,2.039949,406,1
1,1,2,2,0.729274,29,25,509,12,3.051424,69,518.5,1.325966,408,1
1,1,2,2,0.439497,11,11,212,12,2.069294,5,520.5,1.242876,410,1
0,1,2,2,0.77935,11,2,463,12,1.754687,86,30.5,1.598995,27,0
1,1,2,2,0.322757,38,13,261,12,4.203432,26,32.5,1.129449,29,1
0,1,1,1,0,7,5,60,12,2.383079,4,54,1.419625,50,1
0,2,3,4,1.540086,547,7,38,8,2.045061,3,56.5,1.122246,2,1
1,1,3,3,1.092588,95,96,289,12,6.547184,63,523,1.090305,413,1
0,1,1,1,0,3,0,258,12,0.255556,23,59,4.913043,52,1
0,1,1,1,0,50,7,243,8,0.617697,4,60,2.618917,53,1
1,1,1,1,0,1,1,286,8,0.000486,5,61,2058.142857,54,0
0,1,1,2,1,36,0,5,12,4.874039,2,53.5,1.153876,37,0
0,1,1,1,0,19,11,216,12,2.507523,18,55,1.3988,38,1
1,1,1,1,0,9,5,151,12,4.843611,23,1,1.206458,1,1
1,2,5,12,2.76255,1050,940,212.75,12,6.375222,163,530.5,1.029434,423,1
0,1,1,1,0,4,8,309,12,3.813553,3,537,1.262223,424,0
0,2,2,2,0.77935,9,4,100.5,12,0.028704,8,538.5,27.129032,425,0
0,1,1,1,0,2,1,316,12,0.596736,29,540,2.675783,426,0
0,1,2,2,0.873981,54,48,201,12,0.107662,30,541.5,8.680553,428,1
0,1,1,1,0,4,0,2,8,1.432002,1,62,1.698323,3,0
0,1,2,2,0.873981,47,38,549,12,2.214647,81,543.5,1.692976,430,1
0,1,1,1,0,9,7,736,12,0.004028,72,545,249.275862,431,0
0,1,1,1,0,3,3,171,12,0.761759,4,546,2.312751,432,0
0,1,1,1,0,10,8,171,12,0.012477,5,547,81.148423,433,1
0,1,2,2,0.322757,17,17,455.5,12,0.026591,79,548.5,22.381557,435,1
1,1,2,2,0.970951,16,14,643.5,12,0.474265,75,550.5,26.016927,437,1
0,1,1,1,0,5,5,740,12,0.001956,75,552,512.242604,438,1
0,1,1,1,0,1,1,740,12,0.002269,76,553,441.816327,439,0
1,1,2,3,1.516624,17,8,487.333333,12,0.061034,86,555,12.417897,442,1
1,2,5,5,1.591738,81,40,281.2,12,0.651137,56,559,1.512416,446,1
0,2,4,6,2.087563,453,453,75.5,8,0.738272,4,65.5,0.924306,6,0
1,1,1,1,0,2,3,742,12,0.072928,78,562,14.712109,447,0
1,1,2,2,0.485461,18,20,240,12,5.173102,28,563.5,11.728179,449,0
0,1,2,3,1.35667,112,98,521.666667,12,1.755656,30,566,1.192519,452,1
1,1,3,6,1.738055,136,107,339.666667,12,1.196453,66,570.5,29.116918,458,1
0,1,1,1,0,1,1,741,12,0.09647,79,574,11.365927,459,0
0,2,2,2,0.951412,37,25,493,12,6.640625,40,575.5,1.075367,460,1
1,1,2,2,0.985883,114,65,210,12,3.466997,8,577.5,1.165153,462,1
0,1,1,1,0,19,0,0,1,0,0,0,0,0,0
0,1,1,1,0,7,1,317,12,1.794514,30,1,1.557254,0,0
0,1,1,1,0,0,1,323,12,0.000903,31,2,1108.692308,1,0
0,1,3,5,1.438468,126,126,263.6,12,0.611345,63,581,1.640805,467,1
0,2,2,2,0.167027,142,101,117,11,4.757546,19,0.5,0.552548,0,1
0,2,4,5,1.540634,154,1,193,13,0.609926,99,5,1.236812,5,1
0,1,1,1,0,1,1,87,13,0.005116,1,8,196.475113,6,0
1,1,1,1,0,1,1,87,13,0.035822,2,9,28.915994,7,0
1,1,2,3,1.334679,10,3,452,13,7.407867,120,257,4.793204,152,1
1,1,1,1,0,1,1,62,12,3.663426,5,10,1.272969,8,0
0,1,2,3,1.450313,34,12,307,12,10.241096,30,585,1.03736,470,1
0,1,1,1,0,122,0,0,1,0,0,0,0,0,0
0,1,1,3,0.955705,29,10,139,11,3.346424,10,2,12.369238,3,0
0,1,1,1,0,28,6,87,13,0.895463,3,11,2.116741,9,0
1,1,1,1,0,2,2,252,12,1.084178,31,587,1.922358,471,0
0,1,1,2,0.963536,96,38,54.5,13,0.062419,4,12.5,4.505192,11,1
0,1,1,1,0,5,4,313,12,1.470428,5,588,1.680074,472,0
1,2,2,4,1.668327,24,17,54.75,13,0.611166,8,15.5,1.498905,14,1
0,1,1,2,0.960119,28,19,81.5,13,0.030602,8,18.5,25.508321,16,1
0,1,1,1,0,1,1,293,11,0.897002,10,2,2.114824,1,0
0,2,3,6,1.950933,271,408,87.166667,12,6.547992,23,5.5,1.05704,6,1
1,2,2,8,2.003428,131,120,97.25,13,9.870324,82,12.5,1.025161,2,1
0,1,1,1,0,2,0,16,9,8.858877,3,0,0,0,0
0,1,1,1,0,40,37,743,13,2.72912,82,1,1.366418,0,1
0,1,1,1,0,6,6,746,13,0.075602,83,2,14.227189,1,0
0,1,1,1,0,12,16,746,13,0.000567,84,3,1764.265306,2,1
0,3,5,6,1.323697,80,65,229.166667,14,5.101292,91,36.5,1.316333,2,1
0,1,2,2,0.77935,9,4,257.5,14,0.946001,23,40.5,92.984016,35,1
0,1,1,1,0,20,14,554,12,3.805984,5,4,1.262744,3,1
0,1,1,1,0,10,5,720,12,3.04294,21,5,1.32863,4,1
0,2,4,6,2.03594,449,449,75.5,8,4.567801,10,71.5,1.089394,9,0
1,1,1,1,0,41,33,248,10,16.638773,13,6,1.060101,6,1
1,1,1,1,0,1,1,179,12,1.80522,12,17,1.553949,7,0
1,1,1,1,0,14,22,83,13,2.613252,7,20,1.382665,17,0
1,1,1,1,0,10,10,145,7,24.647743,8,7,1.040572,7,0
0,2,2,2,0.721928,4,1,132.5,13,0.834427,16,8.5,5.985581,8,0
1,2,2,2,0.660962,20,15,134,13,0.011435,18,10.5,66.587045,1,1
0,1,1,5,2.034984,133,94,32.8,13,0.577845,11,23,0.541917,22,1
0,1,1,1,0,1,1,97,14,1.074618,5,4,1.930563,0,0
1,1,1,1,0,8,6,286,8,6.319931,6,75,1.15823,55,1
0,1,2,3,1.327199,107,64,309.333333,12,2.754753,39,590,1.409286,475,1
1,1,1,1,0,0,4,725,12,1.181597,22,6,1.846312,5,0
1,1,1,1,0,3,3,565,12,0.311123,7,592,4.214166,476,0
1,1,1,1,0,10,0,45,8,22.851296,2,12,1.043761,10,1
1,1,1,1,0,58,25,205,9,14.434734,13,13,1.069277,11,1
0,2,2,2,0.487918,47,19,55,14,6.371968,9,14.5,1.081067,2,1
1,1,1,1,0,4,1,126,14,0.004456,7,16,225.415584,1,1
0,1,1,1,0,1,1,296,14,1.894664,24,593,1.527798,52,0
1,1,1,1,0,100,33,361,13,4.791539,29,17,1.208701,12,1
0,1,2,6,2.088236,100,55,237,12,3.493719,58,596.5,1.072835,482,1
0,2,2,3,0.693332,44,32,116.666667,13,0.915174,8,601,1.36787,484,0
0,1,1,1,0,1,0,18,9,2.110278,4,5,1.473871,1,0
0,1,2,3,1.267444,23,15,395.333333,14,0.700143,102,604,1.483421,487,1
0,1,1,1,0,16,13,124,12,0.044074,3,606,23.689076,488,0
0,2,3,3,0.992266,94,12,123.666667,13,1.523326,19,7,1.399634,2,0
1,1,2,3,1.051675,160,120,357,14,0.151173,47,608,5.574683,491,1
1,1,1,4,1.416968,29,5,50.75,13,1.244456,12,27.5,1.418523,26,1
0,1,2,3,1.513697,62,8,477.666667,12,3.679877,41,611,1.151944,494,1
0,1,1,1,0,4,0,739,12,0.005995,24,613,167.795367,495,0
0,1,2,2,0.522559,7,10,487.5,12,0.01787,32,614.5,48.608314,497,0
0,1,2,2,0.834648,48,1,253.5,10,12.574051,34,259.5,1.061337,154,1
1,1,1,1,0,3,2,516,12,0.059896,13,616,17.695652,498,0
1,1,2,2,0.899744,13,6,277,10,0.010313,36,261.5,73.727273,156,0
0,2,4,4,1.787253,25,18,344.5,14,1.620107,128,618.5,1.75955,501,0
0,2,6,8,1.841707,145,133,348.875,14,1.205088,216,624.5,2.378276,508,1
0,1,1,1,0,72,41,249,13,0.644722,2,9,2.551056,6,0
0,1,1,1,0,98,107,280,13,0.208738,3,10,5.790685,7,1
0,1,4,11,2.281727,1088,1010,93.818182,16,1.213673,114,5,1.053206,10,1
0,1,1,1,0,60,3,12,14,1.20544,4,18,1.829573,3,1
1,2,2,3,1.392147,7,11,188,14,0.589502,30,630,2.036656,510,0
0,1,1,1,0,5,2,371,14,3.689826,13,117,1.271015,21,0
0,1,2,3,1.173334,31,31,137.666667,14,4.253337,24,119,1.078373,24,0
0,1,1,1,0,1,9,272,10,13.016192,13,632,1.076827,511,0
0,1,1,1,0,23,7,618,14,1.452975,11,633,1.688243,512,0
0,1,2,2,0.56651,15,15,327.5,16,0.496071,101,634.5,2.019375,514,0
0,1,2,2,0.543564,16,16,327.5,16,0.034016,103,636.5,23.048316,516,0
0,1,1,1,0,0,1,634,16,0.001944,14,638,515.285714,517,0
0,1,1,1,0,1,1,21,16,0.031678,91,639,32.56741,518,1
0,1,1,4,1.994212,76,41,101,14,0.190747,16,122.5,1.48298,28,1
0,1,1,1,0,0,0,0,1,0,0,11,0,8,0
0,1,1,2,1,90,90,91.5,16,0.545017,2,12.5,4321.458701,10,0
0,1,1,1,0,52,53,21,16,0.057315,92,14,18.447496,11,0
0,2,4,4,1.451216,98,18,103,16,3.374835,132,641.5,2.117177,11,1
0,1,1,3,0.851779,137,21,173.333333,14,9.718449,20,77,1.139102,58,1
0,1,1,1,0,1,0,148,11,19.518576,1,79,1.051233,0,0
0,1,1,1,0,3,6,69,14,1.690347,5,19,1.591594,4,1
0,1,1,1,0,46,10,271,13,1.84912,4,15,1.540798,12,1
0,1,2,2,0.780184,122,38,172.5,16,0.641493,22,644.5,2.169147,523,1
1,1,1,1,0,1,1,296,14,3.155301,25,646,1.316927,57,0
0,1,1,1,0,1,1,25,14,1.001875,1,125,1.998129,29,0
0,1,1,1,0,26,9,364,14,0.453843,17,126,3.203407,30,1
0,1,2,2,1,18,18,9,7,21.127211,1,127.5,1.023666,32,0
0,1,1,1,0,69,0,0,1,0,0,129,0,33,1
0,1,1,2,0.743128,939,0,0,1,0,0,0.5,0,1,1
1,1,1,2,0.684038,19,3,348,14,4.65088,43,80.5,1.189451,60,0
0,1,2,2,0.985228,14,14,330.5,15,-0.657292,8,2.5,-0.141046,3,1
1,1,1,1,0,11,4,17,16,1.566968,94,82,1.638175,61,1
0,1,1,1,0,1,1,167,10,18.922627,16,83,1.052847,62,1
1,2,5,8,1.494985,281,286,255.75,16,3.40225,121,2029.5,1.122671,12,0
0,1,1,1,0,53,0,3,16,0.018519,26,2034,55,186,0
0,1,1,1,0,5,5,130,16,0.023808,21,2035,43.002917,13,0
0,1,5,5,1.483644,83,137,382.2,15,7.518958,50,2038,1.091592,191,1
0,1,6,6,1.523223,106,168,344.166667,15,0.351468,57,2043.5,7.125374,197,1
0,1,1,1,0,4,0,146,15,1.269062,4,4,1.787983,4,0
1,1,1,1,0,147,31,288,8,5.976331,7,84,1.167327,63,1
0,1,1,1,0,16,3,208,15,0.678333,3,85,2.474201,64,0
0,1,4,4,1.285567,155,234,284,17,3.212306,24,648.5,1.394231,527,1
0,1,1,1,0,4,0,225,17,0.017326,9,651,58.715431,528,0
0,1,1,1,0,2,2,147,17,0.028623,6,652,35.937323,529,0
1,1,5,6,1.883004,131,183,221.333333,17,1.52484,147,655.5,1.174565,535,1
1,2,10,39,4.528377,209,146,239.692308,17,11.072746,649,75,1.012945,6,1
0,2,5,5,2.117492,12,12,88,16,4.053444,16,18,1.082774,16,0
0,1,5,5,1.724619,41,48,101.4,16,7.533891,17,23,1.02904,21,1
0,1,1,1,0,7,11,458,17,0.236204,32,20,5.233634,13,0
0,1,1,3,1.378783,19,2,209.333333,17,4.644333,44,131,1.362431,36,0
0,1,1,1,0,10,3,129,14,6.925139,8,26,1.144401,3,1
0,1,1,1,0,0,4,87,16,0.986771,4,27,2.013407,22,0
0,2,2,3,1.225607,53,54,24,16,0.700529,16,29,1.619939,24,0
0,1,1,2,0.412728,155,110,225.5,17,1.322512,29,659.5,1.567103,537,1
0,1,1,1,0,12,0,188,17,1.465775,7,661,1.682233,538,1
0,1,1,2,0.811278,5,3,248,17,0.304711,37,133.5,3.461351,38,0
0,2,9,20,3.733968,362,270,12.3,16,0.848634,24,27.5,2.981075,25,1
0,1,2,4,1.083222,297,173,331,17,0.493565,56,663.5,3.574313,542,1
0,1,1,2,0.663515,0,736,368,17,0.743206,24,666.5,1394.884768,544,0
1,1,1,1,0,5,4,756,17,1.536319,29,668,1.650906,545,0
0,1,2,2,0.918296,0,3,152.5,17,4.119329,133,669.5,1.385917,547,0
0,1,5,6,2.10749,121,70,263.5,17,4.571487,93,673.5,1.311618,553,1
0,2,4,5,1.734304,65,63,255.6,17,1.29434,90,679,1.157448,557,1
0,2,3,5,1.617177,224,15,72.4,16,2.088229,12,40,2.59802,3,1
0,2,4,5,0.688057,158,130,309.8,17,0.579095,106,684,2.444812,561,1
0,1,4,4,1.507164,65,39,253.75,17,1.208333,55,688.5,2.554455,565,1
1,1,1,1,0,2,2,136,14,0.962454,9,31,2.039011,4,0
0,2,3,3,1.263809,14,14,175.666667,17,5.154687,49,33,1.679499,26,0
0,1,2,3,0.937171,56,5,-0.333333,16,0.650035,7,36,1.940121,29,1
1,1,1,1,0,1,1,83,16,0.663785,1,43,2.506513,30,0
0,3,5,12,3.199699,32,32,183,17,1.458282,195,43.5,3.280708,5,0
0,1,1,1,0,1,1,136,14,0.072569,10,50,14.779904,6,1
0,1,2,12,3.075683,171,171,20.666667,16,0.338813,8,49.5,1.532024,42,0
0,1,1,1,0,3,3,23,16,0.391123,5,51,3.556743,0,0
0,1,4,4,1.623804,101,107,260.25,17,0.329387,60,692.5,2.562327,569,1
1,2,2,2,0.650022,6,6,183,17,0.136736,25,42.5,13.44259,3,0
1,1,1,1,0,0,1,305,17,0.242211,41,44,5.128638,37,0
0,1,2,2,0.926029,40,86,101.5,16,0.634769,2,56.5,2.181533,44,1
0,1,1,1,0,1,1,23,16,0.353137,6,58,3.831766,4,0
1,3,6,9,2.117371,147,83,270.777778,17,4.285405,165,699,1.415572,12,1
0,1,1,8,2.547081,19,17,87.625,17,12.248098,106,62.5,1.024729,16,0
1,2,3,4,1.416678,35,39,203.75,17,0.246126,97,705.5,23.264956,579,0
0,2,4,4,1.521641,0,14,118.5,17,4.304071,151,68.5,1.077391,47,0
1,1,2,3,1.154695,8,33,295.666667,17,0.341995,26,709,2.012086,582,0
0,1,1,1,0,5,2,23,16,0.04206,7,71,24.775454,5,0
0,1,1,5,2.266109,149,115,346,17,2.20397,83,74,1.188707,52,1
0,1,1,1,0,0,741,741,1,4.999676,1,95,1.200013,77,0
0,1,4,7,1.912218,211,71,130,17,0.524368,52,99,3.147368,84,1
0,1,1,1,0,0,15,399,17,3.075602,9,86,1.32514,65,0
0,1,2,2,0.890492,14,12,290,17,0.080405,37,87.5,7.323302,67,1
0,1,2,4,1.422897,151,27,4.5,16,0.293212,1,53.5,1.852626,43,1
0,1,6,6,1.924437,247,127,207.166667,17,0.597083,55,713.5,1.904391,588,1
1,1,1,2,0.736323,46,36,206,17,2.466557,47,45.5,1.226138,39,1
1,1,1,1,0,1,1,205,17,0.058553,20,47,18.078474,40,0
1,1,1,1,0,3,4,359,17,1.669525,30,717,1.598973,589,0
1,1,1,1,0,21,18,1,17,2.181505,20,718,1.458399,590,0
0,1,5,5,1.331005,139,112,188.4,17,1.57544,48,105,1.289866,89,0
0,1,1,1,0,1,1,205,17,0.877315,21,48,2.139842,41,0
1,1,1,1,0,11,3,183,17,4.993542,19,49,1.200259,42,1
0,2,5,5,1.589285,213,25,108.4,17,1.007877,33,110,6.385187,7,1
0,1,5,6,2.216994,58,20,316.666667,17,0.984211,117,115.5,1.314551,99,1
0,1,1,1,0,17,0,72,16,3.765648,1,56,1.265559,44,0
0,1,2,2,0.63431,36,14,68,16,1.951817,4,57.5,1.258476,46,1
0,1,1,2,0.985228,4,3,49.5,16,2.530932,4,59.5,1.198089,48,0
0,1,2,2,0.961237,14,12,169.5,17,2.528131,11,61.5,77.155225,50,1
0,1,1,1,0,2,3,69,16,0.014016,4,63,72.345995,51,0
0,1,1,1,0,1,1,320,17,0.008171,10,64,123.379603,52,1
0,1,2,2,0.811278,8,4,78.5,16,0.034144,8,65.5,45.245111,54,1
1,1,1,1,0,1,1,21,17,0.157963,3,67,7.330598,55,0
0,2,7,8,2.278219,497,283,217.125,17,3.311905,230,722.5,1.088536,597,1
1,1,6,6,2.319527,72,60,354.166667,17,1.058708,129,729.5,1.277939,603,1
1,1,4,4,1.839068,76,36,241.25,17,0.130911,148,734.5,8.188945,607,1
1,1,4,4,0.803581,28,56,251.25,17,0.012731,152,738.5,41.909091,611,1
0,1,2,2,0.999142,14,15,269.5,17,0.007373,45,741.5,102.726845,613,0
0,1,1,1,0,11,6,212,17,0.008681,37,743,116.2,614,0
0,1,1,1,0,1,1,115,17,0.483009,14,744,3.070354,63,0
1,1,1,2,0.591673,11,10,234,17,0.314236,52,745.5,2.796971,616,1
1,1,1,1,0,10,10,71,16,0.91228,6,68,2.096155,56,0
0,1,1,1,0,4,1,320,17,1.020544,11,69,1.97987,57,0
0,1,3,3,1.129358,92,92,53.666667,16,0.441516,11,71,3.120385,60,0
0,1,1,1,0,0,0,0,16,5.00809,1,73,1.199677,61,0
0,1,1,1,0,1,1,71,16,0.005359,8,74,187.609071,62,0
0,1,1,2,0.937734,38,58,44.5,16,3.119844,10,75.5,1.160611,64,1
0,1,3,4,0.980288,43,57,204.75,17,2.183712,138,2051.5,5.214667,204,1
0,1,1,1,0,26,23,-3,17,0.019838,104,2054,51.408401,205,0
0,1,1,1,0,1,1,218,17,0.709618,39,747,2.409209,617,0
1,1,2,2,0.791858,9,12,319.5,17,2.616782,53,748.5,1.191322,619,0
0,1,3,3,1.583773,29,6,263.333333,17,0.187855,128,2056,4.162595,208,0
0,1,2,2,0.968898,30,28,90,17,1.838432,123,2058.5,71.494292,210,1
0,1,1,1,0,4,6,9,17,0.011944,107,2060,84.72093,211,1
0,1,1,2,0.721928,5,0,79,17,6.92636,19,78.5,1.109516,1,1
0,1,1,1,0,16,8,173,17,0.588958,18,2061,2.697913,212,1
0,1,1,1,0,7,7,181,17,0.008056,19,2062,125.137931,213,1
0,1,1,1,0,4,3,181,17,0.011181,20,2063,90.440994,214,0
1,1,6,6,1.710464,197,166,312.5,17,1.097986,213,752.5,1.526583,625,1
0,1,2,2,0.926212,20,21,40,16,19.554091,3,77.5,1.525618,66,0
0,1,2,2,1,3,3,300,17,0.38765,55,756.5,40.354588,627,0
0,1,1,1,0,42,0,0,1,0,0,79,0,67,1
0,1,4,11,2.971091,333,157,14.272727,17,1.269827,4,5,1.032749,10,1
0,1,2,4,1.534337,18,6,37.25,16,2.082948,15,81.5,1.128766,71,1
0,2,5,6,1.085977,83,88,265.666667,17,1.519961,164,760.5,1.271178,632,1
1,1,1,1,0,3,4,30,14,13.651725,1,135,1.073251,39,0
0,1,2,2,0.970951,50,25,54,17,1.875087,16,84.5,1.405261,73,0
1,1,4,5,0.79149,41,32,175.8,17,3.496947,68,766,1.356693,637,1
0,1,2,3,1.142774,62,59,38,17,0.875775,3,12,1.697794,13,1
1,1,1,1,0,33,23,150,17,5.263275,2,769,1.189996,638,1
0,1,1,1,0,3,1,367,17,11.250799,20,136,1.088883,40,0
0,1,1,1,0,3,0,369,17,0.002303,21,137,435.170854,41,1
0,1,4,7,2.395462,150,95,241,17,2.98504,134,773,1.215548,645,1
0,1,2,3,1.024304,369,369,292,17,0.625845,35,778,703.616562,648,0
0,1,5,9,2.703302,359,198,159.222222,17,1.424366,200,784,1.552964,657,1
0,1,2,2,0.985228,7,7,44,17,0.003866,111,789.5,195.011976,659,1
0,1,6,6,1.810751,56,328,232.5,17,0.874421,238,793.5,3.70081,665,1
0,1,1,2,0.944269,249,229,411.5,17,1.026748,18,263.5,1.891737,158,1
0,1,2,4,1.183268,55,38,282.25,17,2.855422,71,266.5,1.097462,162,1
0,1,1,1,0,18,16,358,17,0.009329,3,269,108.19603,163,0
0,2,9,16,2.681115,103,245,219.8125,17,2.968692,336,804.5,1.055387,680,1
0,1,1,1,0,6,8,115,17,0.158287,2,813,7.317637,681,1
0,2,4,8,1.342854,59,50,162.5,17,4.725046,218,817.5,1.037812,686,1
0,1,1,1,0,13,1,372,17,2.770845,22,138,1.360901,42,1
0,2,5,6,2.18722,27,10,310.833333,17,1.416032,110,824.5,1.662951,691,1
0,1,2,3,1.219748,13,9,390.666667,17,0.271871,80,271,8.064059,166,1
0,1,1,1,0,0,3,42,17,4.894039,1,14,1.20433,14,0
0,1,1,1,0,53,0,0,1,0,0,273,0,167,1
0,1,1,1,0,9,10,53,1,0.011528,1,828,87.746988,692,0
0,1,4,8,2.176468,144,93,237.125,17,0.39633,243,832.5,2.40384,700,1
0,1,1,1,0,1,3,226,17,0.257836,32,837,4.87844,701,1
0,1,1,1,0,62,0,0,1,0,0,86,0,74,0
1,1,1,1,0,26,22,378,17,0.025683,8,838,39.936458,702,0
0,1,2,2,0.991233,126,101,174,17,7.225174,14,87.5,0.534601,76,0
0,1,2,2,0.56651,8,7,401,17,0.167043,40,839.5,15.236227,704,1
0,1,2,2,0.99342,132,109,123.5,17,0.001221,15,89.5,205.239337,78,1
0,1,2,2,0.836641,33,12,69,17,0.000666,16,91.5,376.152174,80,1
0,1,1,1,0,0,42,42,16,12.978403,1,93,1.077051,81,0
0,1,1,1,0,1,0,23,17,5.314641,8,841,1.188159,5,0
0,1,4,9,1.162661,46,350,227.111111,17,2.152505,114,846,1.058455,713,1
0,1,1,3,1.419556,7,6,150.333333,17,8.132404,59,852,1.938923,72,0
0,1,1,4,1.35203,17,22,186.25,17,0.33583,82,855.5,4.406276,717,1
1,1,7,9,2.39312,149,120,364.333333,17,0.290547,199,862,1.602548,726,1
0,1,1,2,0.167027,28,53,125.5,17,0.026852,10,867.5,28.931034,728,1
0,1,2,2,0.958838,530,0,0,1,0,0,869.5,0,730,1
0,1,1,3,1.138246,50,59,191,17,0.133299,82,872,5.25286,733,1
0,1,1,1,0,17,20,202,1,0.041852,1,874,24.893805,734,1
1,1,1,1,0,1,1,61,12,33.330532,12,139,1.030003,3,0
0,1,1,1,0,1,1,389,17,0.189456,24,140,6.27827,43,0
0,1,3,4,1.266127,160,131,56.25,17,3.797454,6,95.5,1.070391,85,1
0,1,1,2,0.783777,11,19,141.5,17,0.340214,4,98.5,18.80993,87,1
0,1,1,2,0.863121,2,5,137.5,17,0.006852,6,100.5,110.459459,89,0
0,1,2,4,1.763993,950,950,47.75,17,3.979661,134,103.5,0.532189,93,0
0,1,2,3,1.060829,19,28,314,17,0.061628,8,107,11.832664,96,1
0,1,1,1,0,37,49,729,17,0.035903,2,109,28.852998,97,1
0,2,2,2,0.444126,63,2,30.5,12,0.237251,13,141.5,1.553736,4,0
0,1,8,14,2.94447,163,89,167.857143,17,3.882943,302,881.5,1.136187,748,1
0,1,2,3,1.190695,163,150,344,17,0.326632,57,890,60.762456,751,1
0,1,1,2,0.99403,5,6,85.5,17,0.988773,12,892.5,1.509864,753,0
0,1,1,1,0,13,12,142,17,0.928264,6,110,2.07728,98,1
